region,code,year,production_tonnes
Samoa,WSM,1971,150.0
Samoa,WSM,1972,40.0
Samoa,WSM,1973,40.0
Samoa,WSM,1974,40.0
Samoa,WSM,1975,20.0
Samoa,WSM,1976,20.0
Samoa,WSM,1977,20.0
Samoa,WSM,1978,20.0
Samoa,WSM,1979,20.0
Samoa,WSM,1980,20.0
Samoa,WSM,1981,20.0
Samoa,WSM,1982,20.0
Samoa,WSM,1983,20.0
Samoa,WSM,1984,20.0
Samoa,WSM,1985,20.0
Samoa,WSM,1986,20.0
Samoa,WSM,1987,20.0
Samoa,WSM,1988,20.0
Samoa,WSM,1989,20.0
Samoa,WSM,1990,18.0
Samoa,WSM,1991,17.0
Samoa,WSM,1992,16.0
Samoa,WSM,1993,15.0
Samoa,WSM,1994,14.0
Samoa,WSM,1995,13.0
Samoa,WSM,1996,12.0
Samoa,WSM,1997,11.0
Samoa,WSM,1998,10.0
Samoa,WSM,1999,9.0
Samoa,WSM,2000,8.0
Samoa,WSM,2001,8.0
Samoa,WSM,2002,8.0
Samoa,WSM,2003,8.0
Samoa,WSM,2004,8.32
Samoa,WSM,2005,8.39
Samoa,WSM,2006,8.44
Samoa,WSM,2007,8.0
Samoa,WSM,2008,8.0
Samoa,WSM,2009,8.0
Samoa,WSM,2010,10.0
Samoa,WSM,2011,10.0
Samoa,WSM,2012,11.0
Samoa,WSM,2013,11.0
Samoa,WSM,2014,11.22
Samoa,WSM,2015,11.13
Samoa,WSM,2016,11.27
Samoa,WSM,2017,11.43
Samoa,WSM,2018,11.7
Samoa,WSM,2019,11.96
Samoa,WSM,2020,12.27
Samoa,WSM,2021,11.79
Samoa,WSM,2022,11.82
Samoa,WSM,2023,11.77
Samoa,WSM,2024,11.79
Sao Tome and Principe,STP,1961,258.0
Sao Tome and Principe,STP,1962,297.0
Sao Tome and Principe,STP,1963,258.0
Sao Tome and Principe,STP,1964,197.0
Sao Tome and Principe,STP,1965,214.0
Sao Tome and Principe,STP,1966,158.0
Sao Tome and Principe,STP,1967,175.0
Sao Tome and Principe,STP,1968,133.0
Sao Tome and Principe,STP,1969,151.0
Sao Tome and Principe,STP,1970,125.0
Sao Tome and Principe,STP,1971,70.0
Sao Tome and Principe,STP,1972,143.0
Sao Tome and Principe,STP,1973,61.0
Sao Tome and Principe,STP,1974,93.0
Sao Tome and Principe,STP,1975,28.0
Sao Tome and Principe,STP,1976,45.0
Sao Tome and Principe,STP,1977,60.0
Sao Tome and Principe,STP,1978,60.0
Sao Tome and Principe,STP,1979,60.0
Sao Tome and Principe,STP,1980,60.0
Sao Tome and Principe,STP,1981,60.0
Sao Tome and Principe,STP,1982,60.0
Sao Tome and Principe,STP,1983,60.0
Sao Tome and Principe,STP,1984,54.0
Sao Tome and Principe,STP,1985,14.0
Sao Tome and Principe,STP,1986,22.0
Sao Tome and Principe,STP,1987,9.0
Sao Tome and Principe,STP,1988,31.0
Sao Tome and Principe,STP,1989,8.0
Sao Tome and Principe,STP,1990,37.0
Sao Tome and Principe,STP,1991,11.0
Sao Tome and Principe,STP,1992,13.0
Sao Tome and Principe,STP,1993,20.0
Sao Tome and Principe,STP,1994,22.0
Sao Tome and Principe,STP,1995,17.0
Sao Tome and Principe,STP,1996,21.0
Sao Tome and Principe,STP,1997,45.0
Sao Tome and Principe,STP,1998,36.0
Sao Tome and Principe,STP,1999,58.0
Sao Tome and Principe,STP,2000,18.0
Sao Tome and Principe,STP,2001,22.0
Sao Tome and Principe,STP,2002,25.0
Sao Tome and Principe,STP,2003,22.97
Sao Tome and Principe,STP,2004,27.0
Sao Tome and Principe,STP,2005,28.0
Sao Tome and Principe,STP,2006,30.0
Sao Tome and Principe,STP,2007,22.96
Sao Tome and Principe,STP,2008,19.95
Sao Tome and Principe,STP,2009,17.9
Sao Tome and Principe,STP,2010,15.17
Sao Tome and Principe,STP,2011,5.6
Sao Tome and Principe,STP,2012,6.2
Sao Tome and Principe,STP,2013,3.9
Sao Tome and Principe,STP,2014,8.03
Sao Tome and Principe,STP,2015,8.61
Sao Tome and Principe,STP,2016,6.84
Sao Tome and Principe,STP,2017,7.83
Sao Tome and Principe,STP,2018,7.62
Sao Tome and Principe,STP,2019,6.85
Sao Tome and Principe,STP,2020,7.0
Sao Tome and Principe,STP,2021,6.76
Sao Tome and Principe,STP,2022,7.19
Sao Tome and Principe,STP,2023,7.31
Sao Tome and Principe,STP,2024,7.27
Saudi Arabia,SAU,1961,200.0
Saudi Arabia,SAU,1962,200.0
Saudi Arabia,SAU,1963,200.0
Saudi Arabia,SAU,1964,100.0
Saudi Arabia,SAU,1965,100.0
Saudi Arabia,SAU,1966,100.0
Saudi Arabia,SAU,1967,100.0
Saudi Arabia,SAU,1968,100.0
Saudi Arabia,SAU,1969,120.0
Saudi Arabia,SAU,1970,120.0
Saudi Arabia,SAU,1971,120.0
Saudi Arabia,SAU,1972,243.0
Saudi Arabia,SAU,1973,120.0
Saudi Arabia,SAU,1974,140.0
Saudi Arabia,SAU,1975,160.0
Saudi Arabia,SAU,1976,180.0
Saudi Arabia,SAU,1977,200.0
Saudi Arabia,SAU,1978,220.0
Saudi Arabia,SAU,1979,240.0
Saudi Arabia,SAU,1980,260.0
Saudi Arabia,SAU,1981,300.0
Saudi Arabia,SAU,1982,386.0
Saudi Arabia,SAU,1983,250.0
Saudi Arabia,SAU,1984,150.0
Saudi Arabia,SAU,1985,50.0
Saudi Arabia,SAU,1986,0.0
Saudi Arabia,SAU,1987,0.0
Saudi Arabia,SAU,1988,0.0
Saudi Arabia,SAU,1989,0.0
Saudi Arabia,SAU,1990,0.0
Saudi Arabia,SAU,1991,0.0
Saudi Arabia,SAU,1992,0.0
Saudi Arabia,SAU,1993,0.0
Saudi Arabia,SAU,1994,0.0
Saudi Arabia,SAU,1995,0.0
Saudi Arabia,SAU,1996,0.0
Saudi Arabia,SAU,2023,763.34
Saudi Arabia,SAU,2024,760.0
Sierra Leone,SLE,1961,5103.0
Sierra Leone,SLE,1962,2419.0
Sierra Leone,SLE,1963,3958.0
Sierra Leone,SLE,1964,6029.0
Sierra Leone,SLE,1965,3937.0
Sierra Leone,SLE,1966,9593.0
Sierra Leone,SLE,1967,3000.0
Sierra Leone,SLE,1968,4131.0
Sierra Leone,SLE,1969,8257.0
Sierra Leone,SLE,1970,6188.0
Sierra Leone,SLE,1971,9527.0
Sierra Leone,SLE,1972,7297.0
Sierra Leone,SLE,1973,11971.0
Sierra Leone,SLE,1974,3188.0
Sierra Leone,SLE,1975,7416.0
Sierra Leone,SLE,1976,4702.0
Sierra Leone,SLE,1977,10273.0
Sierra Leone,SLE,1978,4367.0
Sierra Leone,SLE,1979,13690.0
Sierra Leone,SLE,1980,10146.0
Sierra Leone,SLE,1981,9288.0
Sierra Leone,SLE,1982,8658.0
Sierra Leone,SLE,1983,16500.0
Sierra Leone,SLE,1984,18000.0
Sierra Leone,SLE,1985,26000.0
Sierra Leone,SLE,1986,23100.0
Sierra Leone,SLE,1987,24200.0
Sierra Leone,SLE,1988,25300.0
Sierra Leone,SLE,1989,25600.0
Sierra Leone,SLE,1990,25800.0
Sierra Leone,SLE,1991,26000.0
Sierra Leone,SLE,1992,26000.0
Sierra Leone,SLE,1993,24700.0
Sierra Leone,SLE,1994,27805.0
Sierra Leone,SLE,1995,25025.0
Sierra Leone,SLE,1996,25000.0
Sierra Leone,SLE,1997,30700.0
Sierra Leone,SLE,1998,25000.0
Sierra Leone,SLE,1999,15350.0
Sierra Leone,SLE,2000,15000.0
Sierra Leone,SLE,2001,16267.37
Sierra Leone,SLE,2002,16704.64
Sierra Leone,SLE,2003,17000.0
Sierra Leone,SLE,2004,18000.0
Sierra Leone,SLE,2005,20000.0
Sierra Leone,SLE,2006,20500.0
Sierra Leone,SLE,2007,21000.0
Sierra Leone,SLE,2008,21200.0
Sierra Leone,SLE,2009,22000.0
Sierra Leone,SLE,2010,26130.3
Sierra Leone,SLE,2011,30449.28
Sierra Leone,SLE,2012,35000.0
Sierra Leone,SLE,2013,36000.0
Sierra Leone,SLE,2014,2756.0
Sierra Leone,SLE,2015,2756.0
Sierra Leone,SLE,2016,2275.0
Sierra Leone,SLE,2017,2277.0
Sierra Leone,SLE,2018,2685.0
Sierra Leone,SLE,2019,2400.0
Sierra Leone,SLE,2020,2400.0
Sierra Leone,SLE,2021,2400.0
Sierra Leone,SLE,2022,2580.0
Sierra Leone,SLE,2023,2333.16
Sierra Leone,SLE,2024,2208.05
Small Island Developing States (FAO),,1961,151765.0
Small Island Developing States (FAO),,1962,167581.0
Small Island Developing States (FAO),,1963,149103.0
Small Island Developing States (FAO),,1964,160762.0
Small Island Developing States (FAO),,1965,142968.0
Small Island Developing States (FAO),,1966,147017.0
Small Island Developing States (FAO),,1967,157540.0
Small Island Developing States (FAO),,1968,144189.0
Small Island Developing States (FAO),,1969,147022.0
Small Island Developing States (FAO),,1970,150282.0
Small Island Developing States (FAO),,1971,155490.0
Small Island Developing States (FAO),,1972,156020.0
Small Island Developing States (FAO),,1973,174145.0
Small Island Developing States (FAO),,1974,169952.0
Small Island Developing States (FAO),,1975,172218.0
Small Island Developing States (FAO),,1976,181107.0
Small Island Developing States (FAO),,1977,169959.0
Small Island Developing States (FAO),,1978,157461.0
Small Island Developing States (FAO),,1979,196682.0
Small Island Developing States (FAO),,1980,204096.0
Small Island Developing States (FAO),,1981,185315.0
Small Island Developing States (FAO),,1982,192106.0
Small Island Developing States (FAO),,1983,207231.0
Small Island Developing States (FAO),,1984,199375.0
Small Island Developing States (FAO),,1985,215992.0
Small Island Developing States (FAO),,1986,199075.0
Small Island Developing States (FAO),,1987,214771.0
Small Island Developing States (FAO),,1988,221572.0
Small Island Developing States (FAO),,1989,224006.0
Small Island Developing States (FAO),,1990,208424.0
Small Island Developing States (FAO),,1991,188043.12
Small Island Developing States (FAO),,1992,163361.69
Small Island Developing States (FAO),,1993,179219.92
Small Island Developing States (FAO),,1994,174256.75
Small Island Developing States (FAO),,1995,175351.78
Small Island Developing States (FAO),,1996,183917.52
Small Island Developing States (FAO),,1997,174085.72
Small Island Developing States (FAO),,1998,206244.73
Small Island Developing States (FAO),,1999,190490.33
Small Island Developing States (FAO),,2000,200020.89
Small Island Developing States (FAO),,2001,170147.94
Small Island Developing States (FAO),,2002,169990.66
Small Island Developing States (FAO),,2003,177816.02
Small Island Developing States (FAO),,2004,168117.55
Small Island Developing States (FAO),,2005,195088.77
Small Island Developing States (FAO),,2006,168863.34
Small Island Developing States (FAO),,2007,196856.8
Small Island Developing States (FAO),,2008,169383.11
Small Island Developing States (FAO),,2009,157272.7
Small Island Developing States (FAO),,2010,132368.31
Small Island Developing States (FAO),,2011,162382.88
Small Island Developing States (FAO),,2012,116643.07
Small Island Developing States (FAO),,2013,105559.9
Small Island Developing States (FAO),,2014,100935.55
Small Island Developing States (FAO),,2015,92984.08
Small Island Developing States (FAO),,2016,94260.37
Small Island Developing States (FAO),,2017,86945.65
Small Island Developing States (FAO),,2018,101944.03
Small Island Developing States (FAO),,2019,88239.23
Small Island Developing States (FAO),,2020,87483.79
Small Island Developing States (FAO),,2021,102320.35
Small Island Developing States (FAO),,2022,96324.26
Small Island Developing States (FAO),,2023,118256.74
Small Island Developing States (FAO),,2024,104086.64
South America,OWID_SAM,1961,2843499.0
South America,OWID_SAM,1962,2840435.0
South America,OWID_SAM,1963,2265522.0
South America,OWID_SAM,1964,1682003.0
South America,OWID_SAM,1965,2967169.0
South America,OWID_SAM,1966,1881179.0
South America,OWID_SAM,1967,2156839.0
South America,OWID_SAM,1968,1727232.0
South America,OWID_SAM,1969,1948056.0
South America,OWID_SAM,1970,1476227.0
South America,OWID_SAM,1971,2229857.0
South America,OWID_SAM,1972,2131211.0
South America,OWID_SAM,1973,1633364.0
South America,OWID_SAM,1974,2294021.0
South America,OWID_SAM,1975,2016161.0
South America,OWID_SAM,1976,1071431.0
South America,OWID_SAM,1977,1855839.0
South America,OWID_SAM,1978,2195287.0
South America,OWID_SAM,1979,2319892.0
South America,OWID_SAM,1980,2029315.0
South America,OWID_SAM,1981,3075215.0
South America,OWID_SAM,1982,1989276.0
South America,OWID_SAM,1983,2702987.0
South America,OWID_SAM,1984,2509880.0
South America,OWID_SAM,1985,2871613.0
South America,OWID_SAM,1986,2078889.0
South America,OWID_SAM,1987,3178506.0
South America,OWID_SAM,1988,2415693.0
South America,OWID_SAM,1989,2548685.0
South America,OWID_SAM,1990,2644690.0
South America,OWID_SAM,1991,2778023.0
South America,OWID_SAM,1992,2708275.0
South America,OWID_SAM,1993,2404515.0
South America,OWID_SAM,1994,2400250.0
South America,OWID_SAM,1995,2086626.0
South America,OWID_SAM,1996,2415419.0
South America,OWID_SAM,1997,2268624.0
South America,OWID_SAM,1998,2743570.0
South America,OWID_SAM,1999,2590317.0
South America,OWID_SAM,2000,2869700.0
South America,OWID_SAM,2001,2955622.0
South America,OWID_SAM,2002,3655180.0
South America,OWID_SAM,2003,3000416.2
South America,OWID_SAM,2004,3499375.0
South America,OWID_SAM,2005,3129569.0
South America,OWID_SAM,2006,3705877.0
South America,OWID_SAM,2007,3371683.0
South America,OWID_SAM,2008,3891551.0
South America,OWID_SAM,2009,3278052.0
South America,OWID_SAM,2010,3838407.5
South America,OWID_SAM,2011,3624957.0
South America,OWID_SAM,2012,3916887.5
South America,OWID_SAM,2013,3974031.5
South America,OWID_SAM,2014,3832732.5
South America,OWID_SAM,2015,3804251.5
South America,OWID_SAM,2016,4197569.0
South America,OWID_SAM,2017,3959720.8
South America,OWID_SAM,2018,4822067.0
South America,OWID_SAM,2019,4351240.0
South America,OWID_SAM,2020,4976234.5
South America,OWID_SAM,2021,3993003.8
South America,OWID_SAM,2022,4291053.0
South America,OWID_SAM,2023,4484597.0
South America,OWID_SAM,2024,4673882.0
South America (FAO),,1961,2843499.0
South America (FAO),,1962,2840435.0
South America (FAO),,1963,2265522.0
South America (FAO),,1964,1682003.0
South America (FAO),,1965,2967169.0
South America (FAO),,1966,1881179.0
South America (FAO),,1967,2156839.0
South America (FAO),,1968,1727232.0
South America (FAO),,1969,1948056.0
South America (FAO),,1970,1476227.0
South America (FAO),,1971,2229857.0
South America (FAO),,1972,2131211.0
South America (FAO),,1973,1633364.0
South America (FAO),,1974,2294021.0
South America (FAO),,1975,2016161.0
South America (FAO),,1976,1071431.0
South America (FAO),,1977,1855839.0
South America (FAO),,1978,2195287.0
South America (FAO),,1979,2319892.0
South America (FAO),,1980,2029315.0
South America (FAO),,1981,3075215.0
South America (FAO),,1982,1989276.0
South America (FAO),,1983,2702987.0
South America (FAO),,1984,2509880.0
South America (FAO),,1985,2871613.0
South America (FAO),,1986,2078889.0
South America (FAO),,1987,3178506.0
South America (FAO),,1988,2415693.0
South America (FAO),,1989,2548685.0
South America (FAO),,1990,2644690.0
South America (FAO),,1991,2778023.0
South America (FAO),,1992,2708275.0
South America (FAO),,1993,2404515.0
South America (FAO),,1994,2400250.0
South America (FAO),,1995,2086626.0
South America (FAO),,1996,2415419.0
South America (FAO),,1997,2268624.0
South America (FAO),,1998,2743570.0
South America (FAO),,1999,2590317.0
South America (FAO),,2000,2869700.0
South America (FAO),,2001,2955622.0
South America (FAO),,2002,3655180.0
South America (FAO),,2003,3000416.2
South America (FAO),,2004,3499375.0
South America (FAO),,2005,3129569.0
South America (FAO),,2006,3705877.0
South America (FAO),,2007,3371683.0
South America (FAO),,2008,3891551.0
South America (FAO),,2009,3278052.0
South America (FAO),,2010,3838407.5
South America (FAO),,2011,3624957.0
South America (FAO),,2012,3916887.5
South America (FAO),,2013,3974031.5
South America (FAO),,2014,3832732.5
South America (FAO),,2015,3804251.5
South America (FAO),,2016,4197569.0
South America (FAO),,2017,3959720.8
South America (FAO),,2018,4822067.0
South America (FAO),,2019,4351240.0
South America (FAO),,2020,4976234.5
South America (FAO),,2021,3993003.8
South America (FAO),,2022,4291053.0
South America (FAO),,2023,4484597.0
South America (FAO),,2024,4673882.0
South-eastern Asia (FAO),,1961,145400.0
South-eastern Asia (FAO),,1962,161386.0
South-eastern Asia (FAO),,1963,186421.0
South-eastern Asia (FAO),,1964,173581.0
South-eastern Asia (FAO),,1965,197625.0
South-eastern Asia (FAO),,1966,202253.0
South-eastern Asia (FAO),,1967,220359.0
South-eastern Asia (FAO),,1968,217268.0
South-eastern Asia (FAO),,1969,238450.0
South-eastern Asia (FAO),,1970,255270.0
South-eastern Asia (FAO),,1971,251608.0
South-eastern Asia (FAO),,1972,251620.0
South-eastern Asia (FAO),,1973,223138.0
South-eastern Asia (FAO),,1974,226368.0
South-eastern Asia (FAO),,1975,288096.0
South-eastern Asia (FAO),,1976,309405.0
South-eastern Asia (FAO),,1977,330206.0
South-eastern Asia (FAO),,1978,372491.0
South-eastern Asia (FAO),,1979,420222.0
South-eastern Asia (FAO),,1980,461504.0
South-eastern Asia (FAO),,1981,503502.0
South-eastern Asia (FAO),,1982,502227.0
South-eastern Asia (FAO),,1983,502805.0
South-eastern Asia (FAO),,1984,482130.0
South-eastern Asia (FAO),,1985,512090.0
South-eastern Asia (FAO),,1986,583123.0
South-eastern Asia (FAO),,1987,607938.0
South-eastern Asia (FAO),,1988,637111.0
South-eastern Asia (FAO),,1989,679294.0
South-eastern Asia (FAO),,1990,724497.0
South-eastern Asia (FAO),,1991,726275.25
South-eastern Asia (FAO),,1992,788044.0
South-eastern Asia (FAO),,1993,798129.06
South-eastern Asia (FAO),,1994,862844.0
South-eastern Asia (FAO),,1995,921239.0
South-eastern Asia (FAO),,1996,977321.0
South-eastern Asia (FAO),,1997,1095319.0
South-eastern Asia (FAO),,1998,1165700.0
South-eastern Asia (FAO),,1999,1303564.0
South-eastern Asia (FAO),,2000,1624388.0
South-eastern Asia (FAO),,2001,1689144.0
South-eastern Asia (FAO),,2002,1630443.1
South-eastern Asia (FAO),,2003,1700681.0
South-eastern Asia (FAO),,2004,1806425.0
South-eastern Asia (FAO),,2005,1720675.6
South-eastern Asia (FAO),,2006,1895553.0
South-eastern Asia (FAO),,2007,2155645.0
South-eastern Asia (FAO),,2008,1984382.0
South-eastern Asia (FAO),,2009,1972717.6
South-eastern Asia (FAO),,2010,2015640.2
South-eastern Asia (FAO),,2011,2129368.8
South-eastern Asia (FAO),,2012,2191797.0
South-eastern Asia (FAO),,2013,2238728.0
South-eastern Asia (FAO),,2014,2300955.5
South-eastern Asia (FAO),,2015,2344906.0
South-eastern Asia (FAO),,2016,2357030.8
South-eastern Asia (FAO),,2017,2520054.8
South-eastern Asia (FAO),,2018,2631468.8
South-eastern Asia (FAO),,2019,2715990.5
South-eastern Asia (FAO),,2020,2789766.2
South-eastern Asia (FAO),,2021,2901540.5
South-eastern Asia (FAO),,2022,3002993.0
South-eastern Asia (FAO),,2023,2998483.8
South-eastern Asia (FAO),,2024,3100040.8
Southern Asia (FAO),,1961,47202.0
Southern Asia (FAO),,1962,49754.0
Southern Asia (FAO),,1963,61720.0
Southern Asia (FAO),,1964,77695.0
Southern Asia (FAO),,1965,67908.0
Southern Asia (FAO),,1966,70560.0
Southern Asia (FAO),,1967,89988.0
Southern Asia (FAO),,1968,67351.0
Southern Asia (FAO),,1969,84373.0
Southern Asia (FAO),,1970,70925.0
Southern Asia (FAO),,1971,118589.0
Southern Asia (FAO),,1972,75754.0
Southern Asia (FAO),,1973,98104.0
Southern Asia (FAO),,1974,95012.0
Southern Asia (FAO),,1975,101344.0
Southern Asia (FAO),,1976,92876.0
Southern Asia (FAO),,1977,112687.0
Southern Asia (FAO),,1978,137318.0
Southern Asia (FAO),,1979,120588.0
Southern Asia (FAO),,1980,161523.0
Southern Asia (FAO),,1981,131100.0
Southern Asia (FAO),,1982,165279.0
Southern Asia (FAO),,1983,146600.0
Southern Asia (FAO),,1984,115529.0
Southern Asia (FAO),,1985,204400.0
Southern Asia (FAO),,1986,128022.0
Southern Asia (FAO),,1987,198130.0
Southern Asia (FAO),,1988,128300.0
Southern Asia (FAO),,1989,221460.0
Southern Asia (FAO),,1990,125667.0
Southern Asia (FAO),,1991,177861.0
Southern Asia (FAO),,1992,188672.0
Southern Asia (FAO),,1993,172090.0
Southern Asia (FAO),,1994,219056.0
Southern Asia (FAO),,1995,191506.0
Southern Asia (FAO),,1996,234789.0
Southern Asia (FAO),,1997,216385.0
Southern Asia (FAO),,1998,238554.0
Southern Asia (FAO),,1999,275625.0
Southern Asia (FAO),,2000,301862.0
Southern Asia (FAO),,2001,311299.0
Southern Asia (FAO),,2002,310919.0
Southern Asia (FAO),,2003,284573.0
Southern Asia (FAO),,2004,278388.0
Southern Asia (FAO),,2005,282990.0
Southern Asia (FAO),,2006,280760.0
Southern Asia (FAO),,2007,294510.0
Southern Asia (FAO),,2008,267950.0
Southern Asia (FAO),,2009,267978.0
Southern Asia (FAO),,2010,295147.0
Southern Asia (FAO),,2011,307722.0
Southern Asia (FAO),,2012,319985.0
Southern Asia (FAO),,2013,324136.0
Southern Asia (FAO),,2014,311019.0
Southern Asia (FAO),,2015,333329.88
Southern Asia (FAO),,2016,354125.0
Southern Asia (FAO),,2017,317897.0
Southern Asia (FAO),,2018,322958.0
Southern Asia (FAO),,2019,324917.0
Southern Asia (FAO),,2020,305021.6
Southern Asia (FAO),,2021,339621.2
Southern Asia (FAO),,2022,357183.0
Southern Asia (FAO),,2023,365644.4
Southern Asia (FAO),,2024,368618.3
Southern Europe (FAO),,1961,5.0
Southern Europe (FAO),,1962,5.0
Southern Europe (FAO),,1963,5.0
Southern Europe (FAO),,1964,5.0
Southern Europe (FAO),,1965,6.0
Southern Europe (FAO),,1966,8.0
Southern Europe (FAO),,1967,8.0
Southern Europe (FAO),,1968,8.0
Southern Europe (FAO),,1969,7.0
Southern Europe (FAO),,1970,8.0
Southern Europe (FAO),,1971,6.0
Southern Europe (FAO),,1972,0.0
Southern Europe (FAO),,1973,6.0
Southern Europe (FAO),,1974,6.0
Southern Europe (FAO),,1975,8.0
Southern Europe (FAO),,1976,8.0
Southern Europe (FAO),,1977,8.0
Southern Europe (FAO),,1978,9.0
Southern Europe (FAO),,1979,9.0
Southern Europe (FAO),,1980,9.0
Southern Europe (FAO),,1981,4.0
Southern Europe (FAO),,1982,0.0
Southern Europe (FAO),,1983,0.0
Southern Europe (FAO),,1984,0.0
Southern Europe (FAO),,1985,0.0
Southern Europe (FAO),,1986,0.0
Southern Europe (FAO),,1987,11.0
Southern Europe (FAO),,1988,13.0
Southern Europe (FAO),,1989,14.0
Southern Europe (FAO),,1990,9.0
Southern Europe (FAO),,1991,7.0
Southern Europe (FAO),,1992,5.0
Southern Europe (FAO),,1993,5.0
Southern Europe (FAO),,1994,5.0
Spain,ESP,1961,5.0
Spain,ESP,1962,5.0
Spain,ESP,1963,5.0
Spain,ESP,1964,5.0
Spain,ESP,1965,6.0
Spain,ESP,1966,8.0
Spain,ESP,1967,8.0
Spain,ESP,1968,8.0
Spain,ESP,1969,7.0
Spain,ESP,1970,8.0
Spain,ESP,1971,6.0
Spain,ESP,1972,0.0
Spain,ESP,1973,6.0
Spain,ESP,1974,6.0
Spain,ESP,1975,8.0
Spain,ESP,1976,8.0
Spain,ESP,1977,8.0
Spain,ESP,1978,9.0
Spain,ESP,1979,9.0
Spain,ESP,1980,9.0
Spain,ESP,1981,4.0
Spain,ESP,1982,0.0
Spain,ESP,1983,0.0
Spain,ESP,1984,0.0
Spain,ESP,1985,0.0
Spain,ESP,1986,0.0
Spain,ESP,1987,11.0
Spain,ESP,1988,13.0
Spain,ESP,1989,14.0
Spain,ESP,1990,9.0
Spain,ESP,1991,7.0
Spain,ESP,1992,5.0
Spain,ESP,1993,5.0
Spain,ESP,1994,5.0
Sri Lanka,LKA,1961,4002.0
Sri Lanka,LKA,1962,3754.0
Sri Lanka,LKA,1963,5520.0
Sri Lanka,LKA,1964,8395.0
Sri Lanka,LKA,1965,7008.0
Sri Lanka,LKA,1966,6660.0
Sri Lanka,LKA,1967,11488.0
Sri Lanka,LKA,1968,10020.0
Sri Lanka,LKA,1969,10943.0
Sri Lanka,LKA,1970,7306.0
Sri Lanka,LKA,1971,8358.0
Sri Lanka,LKA,1972,6806.0
Sri Lanka,LKA,1973,7032.0
Sri Lanka,LKA,1974,8624.0
Sri Lanka,LKA,1975,8838.0
Sri Lanka,LKA,1976,8876.0
Sri Lanka,LKA,1977,10387.0
Sri Lanka,LKA,1978,12318.0
Sri Lanka,LKA,1979,10100.0
Sri Lanka,LKA,1980,11688.0
Sri Lanka,LKA,1981,12500.0
Sri Lanka,LKA,1982,13179.0
Sri Lanka,LKA,1983,16600.0
Sri Lanka,LKA,1984,10500.0
Sri Lanka,LKA,1985,9300.0
Sri Lanka,LKA,1986,5622.0
Sri Lanka,LKA,1987,6030.0
Sri Lanka,LKA,1988,5600.0
Sri Lanka,LKA,1989,6760.0
Sri Lanka,LKA,1990,7567.0
Sri Lanka,LKA,1991,7861.0
Sri Lanka,LKA,1992,8672.0
Sri Lanka,LKA,1993,10090.0
Sri Lanka,LKA,1994,11056.0
Sri Lanka,LKA,1995,11481.0
Sri Lanka,LKA,1996,11760.0
Sri Lanka,LKA,1997,11348.0
Sri Lanka,LKA,1998,10498.0
Sri Lanka,LKA,1999,10580.0
Sri Lanka,LKA,2000,9790.0
Sri Lanka,LKA,2001,10210.0
Sri Lanka,LKA,2002,9780.0
Sri Lanka,LKA,2003,9110.0
Sri Lanka,LKA,2004,7670.0
Sri Lanka,LKA,2005,7240.0
Sri Lanka,LKA,2006,6460.0
Sri Lanka,LKA,2007,6050.0
Sri Lanka,LKA,2008,5450.0
Sri Lanka,LKA,2009,5410.0
Sri Lanka,LKA,2010,5240.0
Sri Lanka,LKA,2011,5320.0
Sri Lanka,LKA,2012,5560.0
Sri Lanka,LKA,2013,5570.0
Sri Lanka,LKA,2014,6089.0
Sri Lanka,LKA,2015,5866.3
Sri Lanka,LKA,2016,5593.0
Sri Lanka,LKA,2017,5431.0
Sri Lanka,LKA,2018,6445.0
Sri Lanka,LKA,2019,4887.0
Sri Lanka,LKA,2020,6724.6
Sri Lanka,LKA,2021,5306.2
Sri Lanka,LKA,2022,4828.0
Sri Lanka,LKA,2023,4750.0
Sri Lanka,LKA,2024,5117.0
Suriname,SUR,1961,342.0
Suriname,SUR,1962,329.0
Suriname,SUR,1963,378.0
Suriname,SUR,1964,380.0
Suriname,SUR,1965,397.0
Suriname,SUR,1966,377.0
Suriname,SUR,1967,431.0
Suriname,SUR,1968,359.0
Suriname,SUR,1969,233.0
Suriname,SUR,1970,207.0
Suriname,SUR,1971,200.0
Suriname,SUR,1972,98.0
Suriname,SUR,1973,89.0
Suriname,SUR,1974,91.0
Suriname,SUR,1975,88.0
Suriname,SUR,1976,76.0
Suriname,SUR,1977,90.0
Suriname,SUR,1978,52.0
Suriname,SUR,1979,59.0
Suriname,SUR,1980,45.0
Suriname,SUR,1981,53.0
Suriname,SUR,1982,44.0
Suriname,SUR,1983,47.0
Suriname,SUR,1984,40.0
Suriname,SUR,1985,35.0
Suriname,SUR,1986,44.0
Suriname,SUR,1987,36.0
Suriname,SUR,1988,39.0
Suriname,SUR,1989,49.0
Suriname,SUR,1990,46.0
Suriname,SUR,1991,55.0
Suriname,SUR,1992,43.0
Suriname,SUR,1993,50.0
Suriname,SUR,1994,42.0
Suriname,SUR,1995,50.0
Suriname,SUR,1996,33.0
Suriname,SUR,1997,16.0
Suriname,SUR,1998,11.0
Suriname,SUR,1999,10.0
Suriname,SUR,2000,4.0
Suriname,SUR,2001,4.0
Suriname,SUR,2002,4.0
Suriname,SUR,2003,5.32
Suriname,SUR,2004,4.0
Suriname,SUR,2005,4.0
Suriname,SUR,2006,6.0
Suriname,SUR,2007,10.0
Suriname,SUR,2008,10.0
Suriname,SUR,2009,9.0
Suriname,SUR,2010,6.41
